180,-8.0022264,-10.7480884,-16.3967188,abnormal
194,-15.494507,7.5315072,12.0425662,abnormal
182,-12.8663248,1.4121576,3.5696205999999995,abnormal
193,-13.198916,16.7105316,6.4917240000000005,abnormal
193,-12.787315,3.9221034,4.0403398,abnormal
133,3.6088471999999996,8.5513988,5.5701772,abnormal
137,4.1972461999999995,7.9237732,5.5701772,abnormal
140,5.6094038,8.0022264,5.4917240000000005,abnormal
139,5.88399,12.2386992,3.4127142,abnormal
141,4.785645199999999,10.6304086,1.9221034,abnormal
145,5.6094038,8.0022264,5.4917240000000005,abnormal
154,-2.7066354,10.0812362,2.3143694,abnormal
163,-2.3143694,9.845876599999999,2.1182364,abnormal
165,-1.196133,9.5320638,0.6276256,abnormal
162,0.2745862,7.9629998,3.5696205999999995,abnormal
163,3.176795889999998,8.0806796,6.276256,abnormal
167,-7.23668522,14.08234999998,-3.9981822,abnormal
168,-8.5513988,-5.0602314,-1.8828768,abnormal
184,-2.5132854,-12.2751428,0.8237586,abnormal
183,-8.7083052,2.3535959999999996,-10.0812362,abnormal
182,-8.1591328,-1.0198916,-6.276256,abnormal
171,-9.9635564,7.8060934,3.0989014,abnormal
180,-9.8922264,-10.7480884,-16.3967188,abnormal
194,-18.4476307,8.5875072,2.7849662,abnormal
182,-12.8663248,1.4121576,7.5695673,abnormal
193,-13.198916,16.7105316,5.4953200005,abnormal
193,-12.724515,13.9221034,2.0403398,abnormal
198,-12.2563644,9.138128,3.138128,abnormal
198,-15.5589943,13.56724,6.678678,abnormal
